Table: Thermal conductivity [L]
Temperature {K} 	Pressure {kPa} 	Thermal conductivity {W/m/K} 	Uncertainty {W/m/K} 
182.33	200	0.2035	0.0028
183	200	0.2028	0.0028
183	400	0.2029	0.0028
183	600	0.2030	0.0028
183	800	0.2031	0.0028
183	1000	0.2032	0.0028
183	1200	0.2033	0.0028
183	1400	0.2034	0.0028
183	1600	0.2035	0.0028
184	200	0.2017	0.0027
184	400	0.2018	0.0027
184	600	0.2019	0.0027
184	800	0.2020	0.0027
184	1000	0.2021	0.0027
184	1200	0.2022	0.0027
184	1400	0.2023	0.0027
184	1600	0.2024	0.0027
184	1800	0.2025	0.0027
184	2000	0.2026	0.0027
184	2200	0.2027	0.0027
184	2400	0.2028	0.0027
184	2600	0.2029	0.0027
184	2800	0.2030	0.0027
184	3000	0.2031	0.0027
184	3200	0.2032	0.0027
184	3400	0.2033	0.0027
184	3600	0.2034	0.0027
184	3800	0.2035	0.0027
185	200	0.2005	0.0027
185	400	0.2007	0.0027
185	600	0.2008	0.0027
185	800	0.2009	0.0027
185	1000	0.2010	0.0027
185	1200	0.2011	0.0027
185	1400	0.2012	0.0027
185	1600	0.2013	0.0027
185	1800	0.2014	0.0027
185	2000	0.2015	0.0027
185	2200	0.2016	0.0027
185	2400	0.2017	0.0027
185	2600	0.2018	0.0027
185	2800	0.2019	0.0027
185	3000	0.2020	0.0027
185	3200	0.2021	0.0027
185	3400	0.2022	0.0027
185	3600	0.2023	0.0027
185	3800	0.2024	0.0027
185	4000	0.2025	0.0027
185	4200	0.2026	0.0027
185	4400	0.2027	0.0027
185	4600	0.2028	0.0027
185	4800	0.2029	0.0027
185	5000	0.2030	0.0027
185	5200	0.2031	0.0027
185	5400	0.2032	0.0027
185	5600	0.2033	0.0027
185	5800	0.2034	0.0027
185	6000	0.2035	0.0026
186	200	0.1994	0.0027
186	400	0.1995	0.0027
186	600	0.1996	0.0027
186	800	0.1998	0.0027
186	1000	0.1999	0.0027
186	1200	0.2000	0.0027
186	1400	0.2001	0.0027
186	1600	0.2002	0.0026
186	1800	0.2003	0.0026
186	2000	0.2004	0.0026
186	2200	0.2005	0.0026
186	2400	0.2006	0.0026
186	2600	0.2007	0.0026
186	2800	0.2008	0.0026
186	3000	0.2009	0.0026
186	3200	0.2010	0.0026
186	3400	0.2011	0.0026
186	3600	0.2012	0.0026
186	3800	0.2013	0.0026
186	4000	0.2014	0.0026
186	4200	0.2015	0.0026
186	4400	0.2016	0.0026
186	4600	0.2017	0.0026
186	4800	0.2018	0.0026
186	5000	0.2019	0.0026
186	5200	0.2020	0.0026
186	5400	0.2021	0.0026
186	5600	0.2022	0.0026
186	5800	0.2023	0.0026
186	6000	0.2024	0.0026
186	6200	0.2025	0.0026
186	6400	0.2026	0.0026
186	6600	0.2027	0.0026
186	6800	0.2028	0.0026
186	7000	0.2029	0.0026
186	7200	0.2030	0.0026
186	7400	0.2031	0.0026
186	7600	0.2032	0.0026
186	7800	0.2033	0.0026
186	8000	0.2034	0.0026
187	200	0.1983	0.0026
187	400	0.1984	0.0026
187	600	0.1985	0.0026
187	800	0.1986	0.0026
187	1000	0.1987	0.0026
187	1200	0.1989	0.0026
187	1400	0.1990	0.0026
187	1600	0.1991	0.0026
187	1800	0.1992	0.0026
187	2000	0.1993	0.0026
187	2200	0.1994	0.0026
187	2400	0.1995	0.0026
187	2600	0.1996	0.0026
187	2800	0.1997	0.0026
187	3000	0.1998	0.0026
187	3200	0.1999	0.0026
187	3400	0.2000	0.0026
187	3600	0.2001	0.0026
187	3800	0.2002	0.0026
187	4000	0.2003	0.0026
187	4200	0.2004	0.0026
187	4400	0.2005	0.0026
187	4600	0.2006	0.0026
187	4800	0.2007	0.0026
187	5000	0.2008	0.0026
187	5200	0.2009	0.0026
187	5400	0.2010	0.0026
187	5600	0.2011	0.0026
187	5800	0.2012	0.0026
187	6000	0.2013	0.0026
187	6200	0.2014	0.0026
187	6400	0.2015	0.0026
187	6600	0.2016	0.0026
187	6800	0.2017	0.0026
187	7000	0.2018	0.0026
187	7200	0.2019	0.0026
187	7400	0.2020	0.0026
187	7600	0.2021	0.0026
187	7800	0.2022	0.0026
187	8000	0.2023	0.0026
188	200	0.1972	0.0026
188	400	0.1973	0.0026
188	600	0.1974	0.0026
188	800	0.1975	0.0026
188	1000	0.1976	0.0026
188	1200	0.1977	0.0026
188	1400	0.1979	0.0026
188	1600	0.1980	0.0026
188	1800	0.1981	0.0026
188	2000	0.1982	0.0026
188	2200	0.1983	0.0026
188	2400	0.1984	0.0026
188	2600	0.1985	0.0026
188	2800	0.1986	0.0026
188	3000	0.1987	0.0026
188	3200	0.1988	0.0026
188	3400	0.1989	0.0026
188	3600	0.1990	0.0026
188	3800	0.1991	0.0026
188	4000	0.1992	0.0026
188	4200	0.1993	0.0026
188	4400	0.1994	0.0026
188	4600	0.1995	0.0026
188	4800	0.1996	0.0025
188	5000	0.1997	0.0025
188	5200	0.1998	0.0025
188	5400	0.1999	0.0025
188	5600	0.2000	0.0025
188	5800	0.2001	0.0025
188	6000	0.2002	0.0025
188	6200	0.2003	0.0025
188	6400	0.2004	0.0025
188	6600	0.2005	0.0025
188	6800	0.2006	0.0025
188	7000	0.2007	0.0025
188	7200	0.2008	0.0025
188	7400	0.2009	0.0025
188	7600	0.2010	0.0025
188	7800	0.2011	0.0025
188	8000	0.2012	0.0025
189	200	0.1961	0.0026
189	400	0.1962	0.0026
189	600	0.1963	0.0026
189	800	0.1964	0.0026
189	1000	0.1965	0.0025
189	1200	0.1966	0.0025
189	1400	0.1968	0.0025
189	1600	0.1969	0.0025
189	1800	0.1970	0.0025
189	2000	0.1971	0.0025
189	2200	0.1972	0.0025
189	2400	0.1973	0.0025
189	2600	0.1974	0.0025
189	2800	0.1975	0.0025
189	3000	0.1976	0.0025
189	3200	0.1977	0.0025
189	3400	0.1978	0.0025
189	3600	0.1979	0.0025
189	3800	0.1980	0.0025
189	4000	0.1981	0.0025
189	4200	0.1982	0.0025
189	4400	0.1983	0.0025
189	4600	0.1984	0.0025
189	4800	0.1985	0.0025
189	5000	0.1986	0.0025
189	5200	0.1987	0.0025
189	5400	0.1988	0.0025
189	5600	0.1990	0.0025
189	5800	0.1991	0.0025
189	6000	0.1992	0.0025
189	6200	0.1993	0.0025
189	6400	0.1994	0.0025
189	6600	0.1995	0.0025
189	6800	0.1996	0.0025
189	7000	0.1997	0.0025
189	7200	0.1998	0.0025
189	7400	0.1999	0.0025
189	7600	0.2000	0.0025
189	7800	0.2001	0.0025
189	8000	0.2002	0.0025
190	200	0.1950	0.0025
190	400	0.1951	0.0025
190	600	0.1952	0.0025
190	800	0.1953	0.0025
190	1000	0.1954	0.0025
190	1200	0.1955	0.0025
190	1400	0.1957	0.0025
190	1600	0.1958	0.0025
190	1800	0.1959	0.0025
190	2000	0.1960	0.0025
190	2200	0.1961	0.0025
190	2400	0.1962	0.0025
190	2600	0.1963	0.0025
190	2800	0.1964	0.0025
190	3000	0.1965	0.0025
190	3200	0.1966	0.0025
190	3400	0.1967	0.0025
190	3600	0.1968	0.0025
190	3800	0.1969	0.0025
190	4000	0.1970	0.0025
190	4200	0.1971	0.0025
190	4400	0.1972	0.0025
190	4600	0.1974	0.0025
190	4800	0.1975	0.0025
190	5000	0.1976	0.0025
190	5200	0.1977	0.0025
190	5400	0.1978	0.0025
190	5600	0.1979	0.0025
190	5800	0.1980	0.0025
190	6000	0.1981	0.0025
190	6200	0.1982	0.0025
190	6400	0.1983	0.0025
190	6600	0.1984	0.0025
190	6800	0.1985	0.0025
190	7000	0.1986	0.0025
190	7200	0.1987	0.0025
190	7400	0.1988	0.0025
190	7600	0.1989	0.0025
190	7800	0.1990	0.0025
190	8000	0.1991	0.0025
191	200	0.1939	0.0025
191	400	0.1940	0.0025
191	600	0.1941	0.0025
191	800	0.1942	0.0025
191	1000	0.1943	0.0025
191	1200	0.1944	0.0025
191	1400	0.1946	0.0025
191	1600	0.1947	0.0025
191	1800	0.1948	0.0025
191	2000	0.1949	0.0025
191	2200	0.1950	0.0025
191	2400	0.1951	0.0025
191	2600	0.1952	0.0025
191	2800	0.1953	0.0025
191	3000	0.1954	0.0025
191	3200	0.1955	0.0025
191	3400	0.1956	0.0025
191	3600	0.1957	0.0025
191	3800	0.1958	0.0025
191	4000	0.1960	0.0025
191	4200	0.1961	0.0024
191	4400	0.1962	0.0024
191	4600	0.1963	0.0024
191	4800	0.1964	0.0024
191	5000	0.1965	0.0024
191	5200	0.1966	0.0024
191	5400	0.1967	0.0024
191	5600	0.1968	0.0024
191	5800	0.1969	0.0024
191	6000	0.1970	0.0024
191	6200	0.1971	0.0024
191	6400	0.1972	0.0024
191	6600	0.1973	0.0024
191	6800	0.1974	0.0024
191	7000	0.1975	0.0024
191	7200	0.1976	0.0024
191	7400	0.1977	0.0024
191	7600	0.1978	0.0024
191	7800	0.1979	0.0024
191	8000	0.1980	0.0024
192	200	0.1928	0.0025
192	400	0.1929	0.0025
192	600	0.1930	0.0024
192	800	0.1931	0.0024
192	1000	0.1932	0.0024
192	1200	0.1933	0.0024
192	1400	0.1935	0.0024
192	1600	0.1936	0.0024
192	1800	0.1937	0.0024
192	2000	0.1938	0.0024
192	2200	0.1939	0.0024
192	2400	0.1940	0.0024
192	2600	0.1941	0.0024
192	2800	0.1942	0.0024
192	3000	0.1943	0.0024
192	3200	0.1944	0.0024
192	3400	0.1945	0.0024
192	3600	0.1947	0.0024
192	3800	0.1948	0.0024
192	4000	0.1949	0.0024
192	4200	0.1950	0.0024
192	4400	0.1951	0.0024
192	4600	0.1952	0.0024
192	4800	0.1953	0.0024
192	5000	0.1954	0.0024
192	5200	0.1955	0.0024
192	5400	0.1956	0.0024
192	5600	0.1957	0.0024
192	5800	0.1958	0.0024
192	6000	0.1959	0.0024
192	6200	0.1960	0.0024
192	6400	0.1961	0.0024
192	6600	0.1962	0.0024
192	6800	0.1964	0.0024
192	7000	0.1965	0.0024
192	7200	0.1966	0.0024
192	7400	0.1967	0.0024
192	7600	0.1968	0.0024
192	7800	0.1969	0.0024
192	8000	0.1970	0.0024
193	200	0.1917	0.0024
193	400	0.1918	0.0024
193	600	0.1919	0.0024
193	800	0.1920	0.0024
193	1000	0.1921	0.0024
193	1200	0.1922	0.0024
193	1400	0.1924	0.0024
193	1600	0.1925	0.0024
193	1800	0.1926	0.0024
193	2000	0.1927	0.0024
193	2200	0.1928	0.0024
193	2400	0.1929	0.0024
193	2600	0.1930	0.0024
193	2800	0.1931	0.0024
193	3000	0.1932	0.0024
193	3200	0.1933	0.0024
193	3400	0.1935	0.0024
193	3600	0.1936	0.0024
193	3800	0.1937	0.0024
193	4000	0.1938	0.0024
193	4200	0.1939	0.0024
193	4400	0.1940	0.0024
193	4600	0.1941	0.0024
193	4800	0.1942	0.0024
193	5000	0.1943	0.0024
193	5200	0.1944	0.0024
193	5400	0.1945	0.0024
193	5600	0.1946	0.0024
193	5800	0.1948	0.0024
193	6000	0.1949	0.0024
193	6200	0.1950	0.0024
193	6400	0.1951	0.0024
193	6600	0.1952	0.0024
193	6800	0.1953	0.0024
193	7000	0.1954	0.0024
193	7200	0.1955	0.0024
193	7400	0.1956	0.0024
193	7600	0.1957	0.0024
193	7800	0.1958	0.0024
193	8000	0.1959	0.0024
194	200	0.1906	0.0024
194	400	0.1907	0.0024
194	600	0.1908	0.0024
194	800	0.1909	0.0024
194	1000	0.1910	0.0024
194	1200	0.1911	0.0024
194	1400	0.1913	0.0024
194	1600	0.1914	0.0024
194	1800	0.1915	0.0024
194	2000	0.1916	0.0024
194	2200	0.1917	0.0024
194	2400	0.1918	0.0024
194	2600	0.1919	0.0024
194	2800	0.1920	0.0024
194	3000	0.1921	0.0024
194	3200	0.1923	0.0024
194	3400	0.1924	0.0024
194	3600	0.1925	0.0024
194	3800	0.1926	0.0024
194	4000	0.1927	0.0023
194	4200	0.1928	0.0023
194	4400	0.1929	0.0023
194	4600	0.1930	0.0023
194	4800	0.1931	0.0023
194	5000	0.1932	0.0023
194	5200	0.1934	0.0023
194	5400	0.1935	0.0023
194	5600	0.1936	0.0023
194	5800	0.1937	0.0023
194	6000	0.1938	0.0023
194	6200	0.1939	0.0023
194	6400	0.1940	0.0023
194	6600	0.1941	0.0023
194	6800	0.1942	0.0023
194	7000	0.1943	0.0023
194	7200	0.1944	0.0023
194	7400	0.1945	0.0023
194	7600	0.1946	0.0023
194	7800	0.1947	0.0023
194	8000	0.1949	0.0023
195	200	0.1895	0.0024
195	400	0.1896	0.0024
195	600	0.1897	0.0023
195	800	0.1898	0.0023
195	1000	0.1899	0.0023
195	1200	0.1901	0.0023
195	1400	0.1902	0.0023
195	1600	0.1903	0.0023
195	1800	0.1904	0.0023
195	2000	0.1905	0.0023
195	2200	0.1906	0.0023
195	2400	0.1907	0.0023
195	2600	0.1908	0.0023
195	2800	0.1910	0.0023
195	3000	0.1911	0.0023
195	3200	0.1912	0.0023
195	3400	0.1913	0.0023
195	3600	0.1914	0.0023
195	3800	0.1915	0.0023
195	4000	0.1916	0.0023
195	4200	0.1917	0.0023
195	4400	0.1918	0.0023
195	4600	0.1919	0.0023
195	4800	0.1921	0.0023
195	5000	0.1922	0.0023
195	5200	0.1923	0.0023
195	5400	0.1924	0.0023
195	5600	0.1925	0.0023
195	5800	0.1926	0.0023
195	6000	0.1927	0.0023
195	6200	0.1928	0.0023
195	6400	0.1929	0.0023
195	6600	0.1930	0.0023
195	6800	0.1931	0.0023
195	7000	0.1933	0.0023
195	7200	0.1934	0.0023
195	7400	0.1935	0.0023
195	7600	0.1936	0.0023
195	7800	0.1937	0.0023
195	8000	0.1938	0.0023
196	200	0.1884	0.0023
196	400	0.1885	0.0023
196	600	0.1886	0.0023
196	800	0.1887	0.0023
196	1000	0.1888	0.0023
196	1200	0.1890	0.0023
196	1400	0.1891	0.0023
196	1600	0.1892	0.0023
196	1800	0.1893	0.0023
196	2000	0.1894	0.0023
196	2200	0.1895	0.0023
196	2400	0.1896	0.0023
196	2600	0.1898	0.0023
196	2800	0.1899	0.0023
196	3000	0.1900	0.0023
196	3200	0.1901	0.0023
196	3400	0.1902	0.0023
196	3600	0.1903	0.0023
196	3800	0.1904	0.0023
196	4000	0.1905	0.0023
196	4200	0.1906	0.0023
196	4400	0.1908	0.0023
196	4600	0.1909	0.0023
196	4800	0.1910	0.0023
196	5000	0.1911	0.0023
196	5200	0.1912	0.0023
196	5400	0.1913	0.0023
196	5600	0.1914	0.0023
196	5800	0.1915	0.0023
196	6000	0.1916	0.0023
196	6200	0.1918	0.0023
196	6400	0.1919	0.0023
196	6600	0.1920	0.0023
196	6800	0.1921	0.0023
196	7000	0.1922	0.0023
196	7200	0.1923	0.0023
196	7400	0.1924	0.0023
196	7600	0.1925	0.0023
196	7800	0.1926	0.0023
196	8000	0.1927	0.0022
197	400	0.1874	0.0023
197	600	0.1875	0.0023
197	800	0.1876	0.0023
197	1000	0.1877	0.0023
197	1200	0.1879	0.0023
197	1400	0.1880	0.0023
197	1600	0.1881	0.0023
197	1800	0.1882	0.0023
197	2000	0.1883	0.0023
197	2200	0.1884	0.0023
197	2400	0.1886	0.0023
197	2600	0.1887	0.0023
197	2800	0.1888	0.0023
197	3000	0.1889	0.0023
197	3200	0.1890	0.0023
197	3400	0.1891	0.0023
197	3600	0.1892	0.0023
197	3800	0.1893	0.0022
197	4000	0.1895	0.0022
197	4200	0.1896	0.0022
197	4400	0.1897	0.0022
197	4600	0.1898	0.0022
197	4800	0.1899	0.0022
197	5000	0.1900	0.0022
197	5200	0.1901	0.0022
197	5400	0.1902	0.0022
197	5600	0.1904	0.0022
197	5800	0.1905	0.0022
197	6000	0.1906	0.0022
197	6200	0.1907	0.0022
197	6400	0.1908	0.0022
197	6600	0.1909	0.0022
197	6800	0.1910	0.0022
197	7000	0.1911	0.0022
197	7200	0.1912	0.0022
197	7400	0.1913	0.0022
197	7600	0.1915	0.0022
197	7800	0.1916	0.0022
197	8000	0.1917	0.0022
198	400	0.1863	0.0023
198	600	0.1864	0.0023
198	800	0.1865	0.0022
198	1000	0.1867	0.0022
198	1200	0.1868	0.0022
198	1400	0.1869	0.0022
198	1600	0.1870	0.0022
198	1800	0.1871	0.0022
198	2000	0.1872	0.0022
198	2200	0.1873	0.0022
198	2400	0.1875	0.0022
198	2600	0.1876	0.0022
198	2800	0.1877	0.0022
198	3000	0.1878	0.0022
198	3200	0.1879	0.0022
198	3400	0.1880	0.0022
198	3600	0.1882	0.0022
198	3800	0.1883	0.0022
198	4000	0.1884	0.0022
198	4200	0.1885	0.0022
198	4400	0.1886	0.0022
198	4600	0.1887	0.0022
198	4800	0.1888	0.0022
198	5000	0.1889	0.0022
198	5200	0.1891	0.0022
198	5400	0.1892	0.0022
198	5600	0.1893	0.0022
198	5800	0.1894	0.0022
198	6000	0.1895	0.0022
198	6200	0.1896	0.0022
198	6400	0.1897	0.0022
198	6600	0.1898	0.0022
198	6800	0.1900	0.0022
198	7000	0.1901	0.0022
198	7200	0.1902	0.0022
198	7400	0.1903	0.0022
198	7600	0.1904	0.0022
198	7800	0.1905	0.0022
198	8000	0.1906	0.0022
199	400	0.1852	0.0022
199	600	0.1853	0.0022
199	800	0.1854	0.0022
199	1000	0.1856	0.0022
199	1200	0.1857	0.0022
199	1400	0.1858	0.0022
199	1600	0.1859	0.0022
199	1800	0.1860	0.0022
199	2000	0.1861	0.0022
199	2200	0.1863	0.0022
199	2400	0.1864	0.0022
199	2600	0.1865	0.0022
199	2800	0.1866	0.0022
199	3000	0.1867	0.0022
199	3200	0.1868	0.0022
199	3400	0.1870	0.0022
199	3600	0.1871	0.0022
199	3800	0.1872	0.0022
199	4000	0.1873	0.0022
199	4200	0.1874	0.0022
199	4400	0.1875	0.0022
199	4600	0.1876	0.0022
199	4800	0.1878	0.0022
199	5000	0.1879	0.0022
199	5200	0.1880	0.0022
199	5400	0.1881	0.0022
199	5600	0.1882	0.0022
199	5800	0.1883	0.0022
199	6000	0.1884	0.0022
199	6200	0.1886	0.0022
199	6400	0.1887	0.0022
199	6600	0.1888	0.0022
199	6800	0.1889	0.0022
199	7000	0.1890	0.0022
199	7200	0.1891	0.0022
199	7400	0.1892	0.0022
199	7600	0.1893	0.0022
199	7800	0.1894	0.0022
199	8000	0.1896	0.0021
200	400	0.1841	0.0022
200	600	0.1842	0.0022
200	800	0.1843	0.0022
200	1000	0.1845	0.0022
200	1200	0.1846	0.0022
200	1400	0.1847	0.0022
200	1600	0.1848	0.0022
200	1800	0.1849	0.0022
200	2000	0.1851	0.0022
200	2200	0.1852	0.0022
200	2400	0.1853	0.0022
200	2600	0.1854	0.0022
200	2800	0.1855	0.0022
200	3000	0.1856	0.0022
200	3200	0.1858	0.0022
200	3400	0.1859	0.0022
200	3600	0.1860	0.0022
200	3800	0.1861	0.0022
200	4000	0.1862	0.0022
200	4200	0.1863	0.0021
200	4400	0.1865	0.0021
200	4600	0.1866	0.0021
200	4800	0.1867	0.0021
200	5000	0.1868	0.0021
200	5200	0.1869	0.0021
200	5400	0.1870	0.0021
200	5600	0.1871	0.0021
200	5800	0.1873	0.0021
200	6000	0.1874	0.0021
200	6200	0.1875	0.0021
200	6400	0.1876	0.0021
200	6600	0.1877	0.0021
200	6800	0.1878	0.0021
200	7000	0.1879	0.0021
200	7200	0.1881	0.0021
200	7400	0.1882	0.0021
200	7600	0.1883	0.0021
200	7800	0.1884	0.0021
200	8000	0.1885	0.0021
201	400	0.1830	0.0022
201	600	0.1831	0.0022
201	800	0.1832	0.0022
201	1000	0.1834	0.0021
201	1200	0.1835	0.0021
201	1400	0.1836	0.0021
201	1600	0.1837	0.0021
201	1800	0.1838	0.0021
201	2000	0.1840	0.0021
201	2200	0.1841	0.0021
201	2400	0.1842	0.0021
201	2600	0.1843	0.0021
201	2800	0.1844	0.0021
201	3000	0.1846	0.0021
201	3200	0.1847	0.0021
201	3400	0.1848	0.0021
201	3600	0.1849	0.0021
201	3800	0.1850	0.0021
201	4000	0.1852	0.0021
201	4200	0.1853	0.0021
201	4400	0.1854	0.0021
201	4600	0.1855	0.0021
201	4800	0.1856	0.0021
201	5000	0.1857	0.0021
201	5200	0.1858	0.0021
201	5400	0.1860	0.0021
201	5600	0.1861	0.0021
201	5800	0.1862	0.0021
201	6000	0.1863	0.0021
201	6200	0.1864	0.0021
201	6400	0.1865	0.0021
201	6600	0.1867	0.0021
201	6800	0.1868	0.0021
201	7000	0.1869	0.0021
201	7200	0.1870	0.0021
201	7400	0.1871	0.0021
201	7600	0.1872	0.0021
201	7800	0.1873	0.0021
201	8000	0.1875	0.0021
202	400	0.1819	0.0021
202	600	0.1820	0.0021
202	800	0.1822	0.0021
202	1000	0.1823	0.0021
202	1200	0.1824	0.0021
202	1400	0.1825	0.0021
202	1600	0.1826	0.0021
202	1800	0.1828	0.0021
202	2000	0.1829	0.0021
202	2200	0.1830	0.0021
202	2400	0.1831	0.0021
202	2600	0.1832	0.0021
202	2800	0.1834	0.0021
202	3000	0.1835	0.0021
202	3200	0.1836	0.0021
202	3400	0.1837	0.0021
202	3600	0.1838	0.0021
202	3800	0.1840	0.0021
202	4000	0.1841	0.0021
202	4200	0.1842	0.0021
202	4400	0.1843	0.0021
202	4600	0.1844	0.0021
202	4800	0.1845	0.0021
202	5000	0.1847	0.0021
202	5200	0.1848	0.0021
202	5400	0.1849	0.0021
202	5600	0.1850	0.0021
202	5800	0.1851	0.0021
202	6000	0.1852	0.0021
202	6200	0.1854	0.0021
202	6400	0.1855	0.0021
202	6600	0.1856	0.0021
202	6800	0.1857	0.0021
202	7000	0.1858	0.0021
202	7200	0.1859	0.0021
202	7400	0.1861	0.0021
202	7600	0.1862	0.0021
202	7800	0.1863	0.0021
202	8000	0.1864	0.0021
203	400	0.1808	0.0021
203	600	0.1809	0.0021
203	800	0.1811	0.0021
203	1000	0.1812	0.0021
203	1200	0.1813	0.0021
203	1400	0.1814	0.0021
203	1600	0.1816	0.0021
203	1800	0.1817	0.0021
